model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE,feature_set
M4,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.0507780164125387,327.23854943256674,107085.06823473042,IV1;IV2;year_1;Region_1;PMC_BERT
M4,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.47703469103678176,219.3175054915304,48100.168215027465,IV1;IV2;year_1;Region_1;PMC_BERT
M4,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4084124264713176,886.7337924032832,786296.818589909,IV1;IV2;year_1;Region_1;PMC_BERT
M4,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3031517491920521,569.0159232468438,323779.120908458,IV1;IV2;year_1;Region_1;PMC_BERT
M4,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06393685028041607,2442.1686752007918,5964187.83813199,IV1;IV2;year_1;Region_1;PMC_BERT
M4,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1376890110127531,2368.8971887632542,5611673.89093045,IV1;IV2;year_1;Region_1;PMC_BERT
M4,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21433142232666857,580.3867721582596,336848.80529628356,IV1;IV2;year_1;Region_1;PMC_BERT
M4,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5743272416351339,379.09967828339416,143716.56607457297,IV1;IV2;year_1;Region_1;PMC_BERT
M4,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01098965921369377,723.4351484452834,523358.4140060493,IV1;IV2;year_1;Region_1;PMC_BERT
M4,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.781486281857896,267.44849835532597,71528.6992725188,IV1;IV2;year_1;Region_1;PMC_BERT
M4,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.026957988264677657,670.2126757095398,449185.03068174067,IV1;IV2;year_1;Region_1;PMC_BERT
M4,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7181126161752995,257.24718489897737,66176.11413844864,IV1;IV2;year_1;Region_1;PMC_BERT
M4,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24069112022005723,2577.911886394046,6645629.694011711,IV1;IV2;year_1;Region_1;PMC_BERT
M4,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.16737961163421788,362.95470128860507,131736.11518750055,IV1;IV2;year_1;Region_1;PMC_BERT
M4,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.6132264585888185,286.69243688244586,82192.5533655952,IV1;IV2;year_1;Region_1;PMC_BERT
M4,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07835012413292985,688.6679721193486,474263.575822976,IV1;IV2;year_1;Region_1;PMC_BERT
M4,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0951709127328948,2436.339447394788,5935749.90293194,IV1;IV2;year_1;Region_1;PMC_BERT
M4,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0016520858463747734,199.9203594720732,39968.15013144296,IV1;IV2;year_1;Region_1;PMC_BERT
M4,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.180428860239767,252.13221129781022,63570.65197392362,IV1;IV2;year_1;Region_1;PMC_BERT
M4,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1034628544910261,646.7900935616482,418337.42512948567,IV1;IV2;year_1;Region_1;PMC_BERT
M4,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.36532966891021945,937.664113329987,879213.9894269106,IV1;IV2;year_1;Region_1;PMC_BERT
M4,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5450324694795956,409.9132472051265,168028.87023425114,IV1;IV2;year_1;Region_1;PMC_BERT
M4,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.25728078789322,434.75399225845587,189011.03378466552,IV1;IV2;year_1;Region_1;PMC_BERT
M4,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23745363777237283,202.15455383349223,40866.46363561831,IV1;IV2;year_1;Region_1;PMC_BERT
M4,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10844910156683807,2450.1253852554346,6003114.403473092,IV1;IV2;year_1;Region_1;PMC_BERT
M4,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2605957598485049,228.2283955699597,52088.200544438005,IV1;IV2;year_1;Region_1;PMC_BERT
M4,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.20474246806118923,403.8515449422365,163096.07035223127,IV1;IV2;year_1;Region_1;PMC_BERT
M4,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1312378415282529,2448.1694494819662,5993533.6533768345,IV1;IV2;year_1;Region_1;PMC_BERT
M4,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5537734018812883,524.7501112740814,275362.6792821608,IV1;IV2;year_1;Region_1;PMC_BERT
M4,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14328977906250895,867.9746090026377,753379.921873282,IV1;IV2;year_1;Region_1;PMC_BERT
M4,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20597747686947154,523.2453509199828,273785.697259376,IV1;IV2;year_1;Region_1;PMC_BERT
M4,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4807738765950593,274.35541675222044,75270.89470128455,IV1;IV2;year_1;Region_1;PMC_BERT
M4,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15821441707060369,826.530445508603,683152.5773526496,IV1;IV2;year_1;Region_1;PMC_BERT
M4,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2299056631316987,374.10572920644887,139955.09662508886,IV1;IV2;year_1;Region_1;PMC_BERT
M4,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07449810254441158,2441.8712636004743,5962735.267997776,IV1;IV2;year_1;Region_1;PMC_BERT
M4,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.29691702040966983,253.35111893360266,64186.789464908485,IV1;IV2;year_1;Region_1;PMC_BERT
M4,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08935648576890398,2454.3764337580196,6023963.678586734,IV1;IV2;year_1;Region_1;PMC_BERT
M4,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.159027473468198,279.91624383484066,78353.10356260597,IV1;IV2;year_1;Region_1;PMC_BERT
M4,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.024954131331169194,701.2001818285705,491681.6949964204,IV1;IV2;year_1;Region_1;PMC_BERT
M4,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24279745821428866,689.0768941124572,474826.9659996707,IV1;IV2;year_1;Region_1;PMC_BERT
M4,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2618451638662833,2516.35149785185,6332024.86074125,IV1;IV2;year_1;Region_1;PMC_BERT
M4,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.3692376988074333,288.0382764666784,82966.04870989466,IV1;IV2;year_1;Region_1;PMC_BERT
M4,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.6488825885679312,274.17074722447904,75169.59863362918,IV1;IV2;year_1;Region_1;PMC_BERT
M4,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1924634362466362,408.2657428841157,166680.91681271885,IV1;IV2;year_1;Region_1;PMC_BERT
M4,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3318639852524923,405.19608365299894,164183.8662077281,IV1;IV2;year_1;Region_1;PMC_BERT
M4,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4931651478392829,360.0184937451856,129613.31583855225,IV1;IV2;year_1;Region_1;PMC_BERT
M4,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6732224657394852,276.2713816635521,76325.87632628807,IV1;IV2;year_1;Region_1;PMC_BERT
M4,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4127562712815873,259.35847739378363,67266.81979602177,IV1;IV2;year_1;Region_1;PMC_BERT
M4,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25282716804698957,2584.947607422913,6681954.133121442,IV1;IV2;year_1;Region_1;PMC_BERT
M4,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0443266690186469,684.0477949554513,467921.38578341523,IV1;IV2;year_1;Region_1;PMC_BERT
M4,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09587234737203154,2313.1687746867924,5350749.780185996,IV1;IV2;year_1;Region_1;PMC_BERT
M4,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03316983644803173,727.1194686065073,528702.7216266096,IV1;IV2;year_1;Region_1;PMC_BERT
M4,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1654318975872464,258.6831274893125,66916.9604476519,IV1;IV2;year_1;Region_1;PMC_BERT
M4,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.12582623803691595,444.19199522943705,197306.52862590822,IV1;IV2;year_1;Region_1;PMC_BERT
M4,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.379532406310892,556.1358688736282,309287.10464782536,IV1;IV2;year_1;Region_1;PMC_BERT
M4,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09591452482807283,2319.49299278903,5380047.74359741,IV1;IV2;year_1;Region_1;PMC_BERT
M4,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17015903894130946,772.6991451825506,597063.9689658445,IV1;IV2;year_1;Region_1;PMC_BERT
M4,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03251398500952485,637.8151990308542,406808.22811476816,IV1;IV2;year_1;Region_1;PMC_BERT
M4,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.8012304398993035,333.74812749843494,111387.8126087116,IV1;IV2;year_1;Region_1;PMC_BERT
M4,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.692057233172423,323.8926448673738,104906.44539918273,IV1;IV2;year_1;Region_1;PMC_BERT
M4,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.010447430793581125,494.3563239053933,244388.17498525413,IV1;IV2;year_1;Region_1;PMC_BERT
M4,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23183832037392693,367.8754634042141,135332.35657486526,IV1;IV2;year_1;Region_1;PMC_BERT
M4,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2178856955323436,2526.238704870174,6381881.993984135,IV1;IV2;year_1;Region_1;PMC_BERT
M4,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5946486161170152,203.38744501671977,41366.452790429204,IV1;IV2;year_1;Region_1;PMC_BERT
M4,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.010786385249437647,702.7658872531856,493879.89228675724,IV1;IV2;year_1;Region_1;PMC_BERT
M4,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1348984445203485,729.0592259654163,531527.3549652919,IV1;IV2;year_1;Region_1;PMC_BERT
M4,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.267816940095746,275.3226125658451,75802.54099008245,IV1;IV2;year_1;Region_1;PMC_BERT
M4,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3157163350370984,194.05359040282076,37656.79594822573,IV1;IV2;year_1;Region_1;PMC_BERT
M4,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.028005287649550903,617.5438113622581,381360.3589518242,IV1;IV2;year_1;Region_1;PMC_BERT
M4,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10773526148495982,2460.6127353269244,6054615.0332530495,IV1;IV2;year_1;Region_1;PMC_BERT
M4,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.28440200207663224,2491.946567424617,6209797.694899332,IV1;IV2;year_1;Region_1;PMC_BERT
M4,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4520045698219692,294.8160377348252,86916.49610566189,IV1;IV2;year_1;Region_1;PMC_BERT
M4,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.647808428501965,306.25846809470187,93794.2492797135,IV1;IV2;year_1;Region_1;PMC_BERT
M4,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.055525566400113524,543.7288219417102,295641.0318101199,IV1;IV2;year_1;Region_1;PMC_BERT
M4,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.39292993419545796,408.1983024623699,166625.85413316044,IV1;IV2;year_1;Region_1;PMC_BERT
M4,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05421041762363621,619.912717289814,384291.7770576409,IV1;IV2;year_1;Region_1;PMC_BERT
M4,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09680671776835004,2451.671673955626,6010693.99687638,IV1;IV2;year_1;Region_1;PMC_BERT
M4,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4239705477231017,384.695561557573,147990.67508209645,IV1;IV2;year_1;Region_1;PMC_BERT
M4,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5969983756199535,260.5897713438011,67907.02892901454,IV1;IV2;year_1;Region_1;PMC_BERT
M4,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04132395118784804,728.0195321531006,530012.4391964196,IV1;IV2;year_1;Region_1;PMC_BERT
M4,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.23341635571623387,402.22116411229604,161781.86485985058,IV1;IV2;year_1;Region_1;PMC_BERT
M4,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1068963988542655,862.6654022643443,744191.596263903,IV1;IV2;year_1;Region_1;PMC_BERT
M4,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0985771186419111,2438.954045837008,5948496.837704709,IV1;IV2;year_1;Region_1;PMC_BERT
M4,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6077652977739665,494.77037357031105,244797.72256290517,IV1;IV2;year_1;Region_1;PMC_BERT
M4,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9312486681501138,224.30388725868548,50312.23383935708,IV1;IV2;year_1;Region_1;PMC_BERT
M4,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12334614416411127,2370.732754689559,5620373.794157945,IV1;IV2;year_1;Region_1;PMC_BERT
M4,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.041639655924194496,739.4039813864873,546718.2476901889,IV1;IV2;year_1;Region_1;PMC_BERT
M4,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1014626307930895,229.5629106404501,52699.12994171528,IV1;IV2;year_1;Region_1;PMC_BERT
M4,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10854043342915909,392.5963074098349,154131.86059183755,IV1;IV2;year_1;Region_1;PMC_BERT
M4,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20931905967533182,357.24776159657483,127625.96316576317,IV1;IV2;year_1;Region_1;PMC_BERT
M4,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0293632692077338,593.5640938328819,352318.3334876502,IV1;IV2;year_1;Region_1;PMC_BERT
M4,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.64812333780797,267.3037646614333,71451.30260217492,IV1;IV2;year_1;Region_1;PMC_BERT
M4,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6409744212741724,426.92187151035074,182262.28437390045,IV1;IV2;year_1;Region_1;PMC_BERT
M4,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05084446835365264,716.1555513156134,512878.77368017007,IV1;IV2;year_1;Region_1;PMC_BERT
M4,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10172316186408015,2436.762581841267,5937811.880261718,IV1;IV2;year_1;Region_1;PMC_BERT
M4,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01811770298833726,509.27480129812784,259360.82323724762,IV1;IV2;year_1;Region_1;PMC_BERT
M4,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18848311686302122,2532.1196632589667,6411629.989062704,IV1;IV2;year_1;Region_1;PMC_BERT
M4,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.588613993433632,250.9070362065987,62954.34081797942,IV1;IV2;year_1;Region_1;PMC_BERT
M4,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06291286911270366,689.668485612831,475642.6200474956,IV1;IV2;year_1;Region_1;PMC_BERT
M4,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.566733251027146,285.0158374897311,81234.0276199728,IV1;IV2;year_1;Region_1;PMC_BERT
