model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
M0_no_IV1,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24815038114221166,2557.434837137044,6540472.9462021785
M0_no_IV1,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4394379058240441,193.23603074605833,37340.1635784916
M0_no_IV1,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11600068765689708,746.4450819407213,557180.2603534901
M0_no_IV1,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25863232648542533,767.7746182219037,589477.8643857898
M0_no_IV1,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-6.186809567182709,273.7839346867749,74957.64289257223
M0_no_IV1,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2297305441115588,148.47792431708513,22045.694009510058
M0_no_IV1,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2589661042037854,683.4033736180653,467040.17107255297
M0_no_IV1,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15127358456482676,2508.502552532511,6292585.056062123
M0_no_IV1,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3009003210365493,2507.90019609082,6289563.393552372
M0_no_IV1,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4148255840018411,223.9452832214231,50151.48987712341
M0_no_IV1,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.2153251119710854,166.72076821231292,27795.814553303768
M0_no_IV1,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.048812420981438676,541.9970055811872,293760.75405897346
M0_no_IV1,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13506610782575623,368.4827286753023,135779.52133199645
M0_no_IV1,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14160160723973347,645.095748710286,416148.5250040845
M0_no_IV1,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15206027189062676,2512.6665527727673,6313493.205422983
M0_no_IV1,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12348114512051445,341.7036094906015,116761.35673890547
M0_no_IV1,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01330421578471741,207.5750027561967,43087.38176923507
M0_no_IV1,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20873124905513785,784.3591684365286,615219.3051104427
M0_no_IV1,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.009647367212712865,461.6044667931284,213078.68376336835
M0_no_IV1,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.23667213452435942,911.8348379497046,831442.7716987641
M0_no_IV1,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.16440934621191317,2510.9680357947564,6304960.476782977
M0_no_IV1,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15626814675885292,329.4569825998473,108541.9033837961
M0_no_IV1,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.42972488964728695,192.99405907439058,37246.706838009355
M0_no_IV1,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.16831842934383934,2417.72228919105,5845381.067651212
M0_no_IV1,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13138131785031315,770.5973897237319,593820.3370490292
M0_no_IV1,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6650586744881732,204.34106747699522,41755.27185763792
M0_no_IV1,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4583753880833028,502.14604767309874,252150.65319371392
M0_no_IV1,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.03247525118726957,319.54358913247046,102108.1053556611
M0_no_IV1,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1544125696689067,647.3211306560364,419024.6461938094
M0_no_IV1,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5378326056913554,258.20506257005064,66669.85433680376
M0_no_IV1,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.028500261299540863,337.986770950416,114235.05733748895
M0_no_IV1,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21448999085007148,769.9014037564768,592748.1715061936
M0_no_IV1,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1692796143158528,2510.360924946666,6301911.973499079
M0_no_IV1,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07551295595840268,523.4329003214374,273982.0011389118
M0_no_IV1,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21490792977476558,2560.114567358445,6554186.5980009185
M0_no_IV1,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7625702006396313,194.6833179618684,37901.59429264195
M0_no_IV1,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2915553531614139,760.2353512955224,577957.7893594262
M0_no_IV1,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08033314604131525,184.9087553382733,34191.247800749414
M0_no_IV2,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.3260628565401875,285.73923517119147,81646.91051621745
M0_no_IV2,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1148528377357878,190.54024599295886,36305.585343057275
M0_no_IV2,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4572983567005964,901.991765385005,813589.1448223579
M0_no_IV2,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3169240092327579,572.0148213950148,327200.9558955707
M0_no_IV2,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06893935073687163,2447.9033308439653,5992230.71715698
M0_no_IV2,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15808685430711544,2390.0390504249713,5712286.662556299
M0_no_IV2,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.19738781196816935,576.3234696802749,332148.7417043107
M0_no_IV2,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5281107699160696,373.4937415547194,139497.57498054355
M0_no_IV2,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.015386716552270752,725.0066455257029,525634.6360564322
M0_no_IV2,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5661023201103612,250.76042027503735,62880.78837651336
M0_no_IV2,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.014538660447314222,674.4762119408598,454918.16047409165
M0_no_IV2,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3435725474469544,227.48636869019592,51750.04793985175
M0_no_IV2,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2516344999488056,2589.256020687521,6704246.740666576
M0_no_IV2,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01541240047713388,338.50696226614554,114586.96350265367
M0_no_IV2,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.375257873036272,279.2001688076332,77952.73426221088
M0_no_IV2,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07943053575330405,689.0128780035756,474738.74605477013
M0_no_IV2,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10530849222964389,2447.589605344536,5990694.8761906205
M0_no_IV2,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.07095368435976523,192.85670800920434,37193.709824147496
M0_no_IV2,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.1658720048996445,226.09889341736653,51120.70960455766
M0_no_IV2,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11015434582104344,648.7482241778578,420874.258373924
M0_no_IV2,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4262483153965757,958.3543163907887,918442.9957448558
M0_no_IV2,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3352560395897628,381.0705824903705,145214.78883955025
M0_no_IV2,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.623368128728873,382.69683724351455,146456.86923618906
M0_no_IV2,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.16484302952076524,196.1339447358636,38468.524277650795
M0_no_IV2,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12035619771621842,2463.250006475457,6067600.594401341
M0_no_IV2,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.027947801201074984,206.0949200514171,42475.116071000004
M0_no_IV2,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1873209634055487,408.2511169835245,166668.9745182954
M0_no_IV2,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12879784251261217,2445.527761135946,5980606.030486593
M0_no_IV2,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2872571650640534,496.6138850556076,246625.35083002428
M0_no_IV2,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17761668233403527,880.9085699821143,775999.9086679335
M0_no_IV2,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2580202161554732,534.4161696133132,285600.64234416554
M0_no_IV2,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2674918436666496,262.29669349293175,68799.55541732498
M0_no_IV2,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1672477698638164,829.7473970897017,688480.7429771351
M0_no_IV2,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04957915960646608,345.5938918405166,119435.1380774747
M0_no_IV2,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08015792026099566,2448.2939805763663,5994143.415326468
M0_no_IV2,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1506494419807911,238.6372564260974,56947.74015457496
M0_no_IV2,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08906413118863776,2454.047066672635,6022347.005444564
M0_no_IV2,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.320035116209725,263.0030790445908,69170.61958693527
M0_no_IV2,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03864365732531305,723.70701688474,523751.84628820943
M0_no_IV2,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.29444601865543985,703.2495799073281,494559.9716398334
M0_no_IV2,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2519745121242949,2506.490227173408,6282493.258915803
M0_no_IV2,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6930537281645144,257.51758260135693,66315.3053488467
M0_no_IV2,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.007109973852379,248.89480194056682,61948.62243303398
M0_no_IV2,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.27691438236247146,386.32846121186157,149249.67994232482
M0_no_IV2,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4667995383951573,416.7547523396409,173684.52359767543
M0_no_IV2,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5391920501518752,365.52517535619927,133608.6538191802
M0_no_IV2,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7523803481381808,223.68277173826326,50033.982372511986
M0_no_IV2,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1607332844009446,235.08939865600468,55267.0253604419
M0_no_IV2,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25151231064246726,2583.590784296281,6674941.340700674
M0_no_IV2,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.005035056756858114,697.968147190828,487159.5344929972
M0_no_IV2,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09697124777973398,2314.328264290446,5356115.314893629
M0_no_IV2,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07818621012911886,742.7912861716899,551738.8948125932
M0_no_IV2,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.013291772995530637,241.20811292694142,58181.353741776125
M0_no_IV2,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.21511744998623672,420.8954017588189,177152.93922171756
M0_no_IV2,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4155733288108725,563.353684092695,317367.37338081194
M0_no_IV2,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0933503845696455,2316.7779141095843,5367459.903305957
M0_no_IV2,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15732646345316592,768.4505537027931,590516.2534861292
M0_no_IV2,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0685695030947544,648.8559335887711,421014.0225533557
M0_no_IV2,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.7322927218715582,282.9569406429105,80064.6302579956
M0_no_IV2,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.828791041202965,281.9480372451517,79494.69570639344
M0_no_IV2,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0744648737686553,509.7759506558243,259871.5198670494
M0_no_IV2,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10654975836486247,348.66587278156607,121567.89084253123
M0_no_IV2,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.229251819447843,2537.999603110441,6441441.985388757
M0_no_IV2,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07357581751032183,166.88142545058426,27849.410160418916
M0_no_IV2,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.02044180896486436,699.3277312060784,489059.2756338411
M0_no_IV2,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11682185747111173,723.2297163123002,523061.2225571702
M0_no_IV2,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.535821944159024,261.08985564060674,68167.91271843288
M0_no_IV2,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.015583795757026841,170.48981151099113,29066.775829053287
M0_no_IV2,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.14114954601690388,650.6409306738851,423333.6206681794
M0_no_IV2,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09970574533608745,2451.6785322359124,6010727.625426437
M0_no_IV2,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2924628209839284,2499.7539797934055,6248769.959492969
M0_no_IV2,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1558147425976477,276.4370095611338,76417.42025510238
M0_no_IV2,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.5195776334685727,298.750539287332,89251.88472447169
M0_no_IV2,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07160705239203247,547.8551616035061,300145.27809560375
M0_no_IV2,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09504258826825107,361.9279005399198,130991.80518923406
M0_no_IV2,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08461307740221646,628.78809761791,395374.4717059503
M0_no_IV2,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10162847612424075,2457.0547576185354,6037118.081935879
M0_no_IV2,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1114716219470131,339.8723713219614,115513.22878801322
M0_no_IV2,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.15343312052315428,221.46308050144017,49045.896025187365
M0_no_IV2,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05681961895158283,733.4162630234035,537899.4148672143
M0_no_IV2,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1578542270265475,421.57881685434637,177728.6988203105
M0_no_IV2,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.19004432049126851,894.4796437025146,800093.8329981775
M0_no_IV2,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11205334435753733,2453.867751368837,6021466.941207954
M0_no_IV2,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4285750622063618,477.46902339567777,227976.66830242227
M0_no_IV2,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3006714809581499,184.07784033452552,33884.65130222307
M0_no_IV2,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12076086429829247,2368.0031694708596,5607439.010624037
M0_no_IV2,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.03382852141225512,736.6264122333491,542618.471199776
M0_no_IV2,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.42140463554018903,188.79902643967773,35645.072384570136
M0_no_IV2,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10296625361233636,436.69326907616727,190701.01125642983
M0_no_IV2,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.02695239496197499,329.2109132354301,108379.82539330587
M0_no_IV2,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08075133640080501,626.3284671675301,392287.34878442786
M0_no_IV2,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.32711150608097017,239.8633683144275,57534.43545914271
M0_no_IV2,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.25066164603845253,372.7068842053378,138910.4215340511
M0_no_IV2,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04446781125570398,713.979383760783,509766.56043542735
M0_no_IV2,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09026113011744252,2424.053728969313,5876036.480930032
M0_no_IV2,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10401783433503464,530.323946651152,281243.4883916539
M0_no_IV2,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.20444391092463587,2549.065573484655,6497735.297924654
M0_no_IV2,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.6793028001529935,191.72686756561114,36759.1917465214
M0_no_IV2,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.11613388918008449,706.7237659166699,499458.48131144006
M0_no_IV2,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.1359538435287182,260.00072356970577,67600.37625677054
M0_controls_only,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.33306180851495504,216.313835482486,46791.67542114402
M0_controls_only,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18709679152642078,196.61697737630234,38658.23579259339
M0_controls_only,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6239705133959219,952.1763818412635,906639.8621363195
M0_controls_only,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.18967787380851187,543.677820713074,295585.5727353174
M0_controls_only,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10985312976043704,2494.3103356789625,6221584.0506748995
M0_controls_only,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17674538878137658,2409.2156936444535,5804320.2585027255
M0_controls_only,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10323630993271449,553.2012625964969,306031.6369383583
M0_controls_only,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2926137959123798,343.51072739464894,117999.6198352008
M0_controls_only,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1569457334889781,773.8962514050443,598915.4079387794
M0_controls_only,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.36251423960162055,233.89419727922208,54706.495520891665
